CZECH_REP,Crow,48493,5348
CZECH_REP,Crow,22835,5708
CZECH_REP,Crow,842,6010
CZECH_REP,Pelican,60295,494
CZECH_REP,Hyena,22792,608
CZECH_REP,Mallard,67870,1235
CZECH_REP,Giraffe,26823,1337
CZECH_REP,Giant_Pan,62544,1394
CZECH_REP,Cheetah,26742,1511
CZECH_REP,Giraffe,82224,2002
CZECH_REP,Cheetah,95321,2053
CZECH_REP,Donkey,68217,2154
CZECH_REP,Nightinga,56820,2168
CZECH_REP,Human,63277,2300
CZECH_REP,Rhinocero,4634,2553
CZECH_REP,Coyote,84032,2990
CZECH_REP,Pinniped,32641,3103
CZECH_REP,Swallow,74759,3169
CZECH_REP,Reindeer,77283,3237
CZECH_REP,Columbida,31186,3240
CZECH_REP,Peafowl,66931,3436
CZECH_REP,Heron,95918,3529
CZECH_REP,Black_pan,33772,3551
CZECH_REP,Reindeer,95244,3666
CZECH_REP,Partridge,6144,3674
CZECH_REP,Cobra,28364,3675
CZECH_REP,Moose,9090,3741
CZECH_REP,Ostrich,65153,3916
CZECH_REP,Giant_Pan,97132,3984
CZECH_REP,Jackal,86321,4154
CZECH_REP,Manatee,71530,4198
CZECH_REP,Beaver,59002,4330
CZECH_REP,Jackal,43807,4390
CZECH_REP,Mallard,12282,4432
CZECH_REP,Donkey,13200,4434
CZECH_REP,Pinniped,57084,4699
CZECH_REP,Ostrich,85244,4755
CZECH_REP,Camel,61606,4766
CZECH_REP,Alligator,70040,4786
CZECH_REP,Fish,62749,4915
CZECH_REP,Otter,2291,5038
CZECH_REP,Swallow,12983,5039
CZECH_REP,Beaver,30385,5173
CZECH_REP,Otter,76866,5176
CZECH_REP,Sheep,50238,5220
CZECH_REP,Manatee,30646,5309
CZECH_REP,Alligator,87438,5396
CZECH_REP,Alligator,66095,5439
CZECH_REP,Dolphin,59099,5448
CZECH_REP,Ostrich,66455,5512
CZECH_REP,Bison,87155,5592
CZECH_REP,Hamster,27196,5659
CZECH_REP,Pelican,67135,5692
CZECH_REP,Bison,52616,5714
CZECH_REP,Zebra,952,5780
CZECH_REP,Zebra,19518,5917
CZECH_REP,Jaguar,48683,6087
CZECH_REP,Mouse,66974,6094
CZECH_REP,Hornet,73726,6220
CZECH_REP,Partridge,74150,6281
CZECH_REP,Zebra,75113,6357
CZECH_REP,Donkey,48601,6598
CZECH_REP,Black_pan,23057,6640
CZECH_REP,Fish,28652,6649
CZECH_REP,Fox,49470,6681
CZECH_REP,Mule,44753,6739
CZECH_REP,Moose,94095,6755
CZECH_REP,Rhinocero,33866,6927
CZECH_REP,Heron,29442,6964
CZECH_REP,Reindeer,68674,7019
CZECH_REP,Peafowl,23963,7107
